-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4838,4839,4856,4856,4856,4856,4856,4856,4856,4856,4856,4856,4856,4858,4859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,4838,4839,4840,4841,4842,4843,4844,4845,4846,4847,4848,4849,4850,4851,4852,4853,4854,4855,4856,4856,4856,4856,4856,4856,4856,4856,4856,4858,4859,-1,-1,-1,-1,-1,4900,4901,4902,4916,4916,4916,4916,4916,4916,4916,4916,4916,4919,4920,4921,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,4900,4901,4902,4903,4904,4905,4906,4907,4908,4909,4910,4911,4912,4913,4914,4915,4916,4917,4918,4916,4916,4916,4916,4916,4916,4916,4919,4920,4921,-1,-1,-1,-1,-1,5210,4963,4964,5027,5027,5027,5027,5027,5027,5027,5027,5027,4981,5044,5210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,4962,4963,4964,4965,4966,4967,5102,5103,5104,5042,4972,4973,4974,4975,4976,4977,4978,4979,4980,4980,4980,4980,4980,4980,4980,4980,4981,4982,4983,-1,-1,-1,-1,-1,5210,4963,5026,5027,5027,5027,5027,5027,5027,5027,5027,5027,4981,5044,5210,-1,4838,4839,4856,4856,4856,4856,4856,4856,4858,4859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,5024,5025,5026,5027,5028,5102,5102,5103,5104,5042,5034,5035,5036,5037,5038,5039,5040,5041,5042,5042,5042,5042,5042,5042,5042,5042,4981,5044,5045,-1,-1,-1,-1,-1,5210,5087,5088,5027,5027,5027,5027,5027,5027,5027,5027,5027,5105,5106,5210,-1,4900,4901,4902,4916,4916,4916,4916,4916,4920,4921,-1,-1,4838,4839,4840,4841,4842,4843,4844,4845,4846,4847,4848,4849,4850,4851,4852,4853,4854,4855,4856,4856,4856,4856,4856,4856,4856,4856,4856,4858,4859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,5086,5087,5088,5089,5090,5091,5102,5103,5104,5042,5096,5097,5098,5099,5100,5101,5102,5103,5104,5042,5042,5042,5042,5042,5042,5042,4981,5106,5107,-1,-1,-1,-1,-1,5210,5149,5150,5151,5151,5151,5151,5151,5151,5151,5151,5151,5167,5168,5210,-1,5210,4963,4964,5027,5027,5027,5027,5027,5106,5210,-1,-1,4900,4901,4902,4903,4904,4905,4906,4907,4908,4909,4910,4911,4912,4913,4914,4915,4916,4917,4918,4916,4916,4916,4916,4916,4916,4916,4919,4920,4921,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,5148,5149,5150,5151,5152,5153,5159,5159,5159,5159,5158,5159,5160,5161,5162,5163,5164,5165,5166,5166,5166,5166,5166,5166,5166,5166,5167,5168,5169,-1,-1,-1,-1,-1,5210,5211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5230,5210,-1,5210,4963,5088,5027,5027,5027,5027,5027,5106,5210,-1,-1,4962,4963,4964,4965,4966,4967,5102,5103,5104,5042,4972,4973,4974,4975,4976,4977,4978,4979,4980,4980,4980,4980,4980,4980,4980,4980,4981,4982,4983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,5210,5211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5230,5231,-1,-1,-1,-1,-1,5210,5273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5292,5210,-1,5210,5087,5088,5027,5027,5027,5027,5027,5106,5210,-1,-1,5024,5025,5026,5027,5028,5102,5102,5103,5104,5042,5034,5035,5036,5037,5038,5039,5040,5041,5042,5042,5042,5042,5042,5042,5042,5042,4981,5044,5045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,5210,5273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5292,5231,-1,-1,-1,-1,-1,5210,5273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5292,5210,-1,5210,5149,5150,5151,5151,5151,5151,5151,5168,5210,-1,-1,5086,5087,5088,5089,5090,5091,5102,5103,5104,5042,5096,5097,5098,5099,5100,5101,5102,5103,5104,5042,5042,5042,5042,5042,5042,5042,4981,5106,5107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,5210,5273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5292,5231,-1,-1,-1,-1,-1,5210,5273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5292,5210,-1,5210,5211,-1,-1,-1,-1,-1,-1,5230,5210,-1,-1,5148,5149,5150,5151,5152,5153,5159,5159,5159,5159,5158,5159,5160,5161,5162,5163,5164,5165,5166,5166,5166,5166,5166,5166,5166,5166,5167,5168,5169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
